id,sensing_matrix,sparsifying_matrix,algorithm,dataset,channel,compression_rate,segment_length_s,segment_idx,prd,nmse,sndr,ssim,elapsed_time,mean_freq,fs,file_name
1099896,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P8-O2,8,2,1338880,83.35552227352528,0.6948143093492171,1.58131246057679,0.09561717219875131,0.5948386192321777,35.52427296969945,256,chb04_16.edf
1098604,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,866304,83.34004029437014,0.694556231626724,1.5829258780023716,0.09077471077531231,0.7246589660644531,51.04927032704864,256,chb15_20.edf
1095419,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP1-F3,8,2,160768,83.2752968002372,0.6934775057167595,1.58967621543147,0.11401448602441772,0.5943741798400879,23.2055085943378,256,chb21_18.edf
1097277,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T8-P8,8,2,857600,83.24727095623079,0.6930108121660107,1.592599895910714,0.11119281068925223,0.6154329776763916,23.42607799869283,256,chb05_02.edf
1095128,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,603648,83.1656046304257,0.6916517793544286,1.6011250145054456,0.07720249574629996,0.5928993225097656,28.319960066684796,256,chb03_23.edf
1095575,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,C3-P3,8,2,4096,83.14478455677981,0.6913055198993329,1.6032997537237619,0.0952099799662007,0.5293340682983398,46.08794035753613,256,chb15_45.edf
1096580,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,588288,83.13887450251053,0.6912072453544196,1.6039171815510045,0.10219354461694355,0.6320958137512207,37.228378054964566,256,chb03_38.edf
1095587,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-T7,8,2,4096,83.0605406711421,0.6899053416582451,1.6121049247372827,0.10140542177531896,0.5293340682983398,37.27432460991171,256,chb15_45.edf
1099818,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P7-O1,8,2,448512,83.03834659615733,0.6895367005423552,1.6144261357972205,0.09302925480099909,0.3714890480041504,26.630656711327738,256,chb18_19.edf
1099940,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P8-O2,8,2,1589248,83.00684490559007,0.6890136301180684,1.6177218676216434,0.09452119513066226,0.34992194175720215,39.789766819619416,256,chb04_16.edf
1095134,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F3-C3,8,2,750592,83.00527482181872,0.6889875648245652,1.6178861637511468,0.4098463313437112,0.5686507225036621,27.02616768115412,256,chb03_23.edf
1099892,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P4-O2,8,2,1338880,82.99692509258375,0.6888489574823958,1.618759945264177,0.10982786394445065,0.5948386192321777,35.643349507672106,256,chb04_16.edf
1099936,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,P4-O2,8,2,1589248,82.93789181531503,0.68786938987689,1.6249401618397812,0.09142890636146227,0.34992194175720215,36.51179109139557,256,chb04_16.edf
1096670,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,236032,82.87513996621806,0.6868288824420234,1.6315145023003133,0.0855177470684215,0.6479659080505371,24.68627446364044,256,chb22_25.edf
1093832,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,F7-T7,8,2,646144,82.87074941550135,0.6867561108686818,1.6319746746656951,0.5467858754860475,0.4350733757019043,28.216262322287697,256,chb24_19.edf
1095173,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FP1-F7,8,2,339456,82.77360315584771,0.6851469379401761,1.64216278882409,0.09516650198587721,0.5352444648742676,25.706621559118137,256,chb02_19.edf
1094992,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,CZ-PZ,8,2,24064,82.72700703328114,0.6843757692684547,1.6470537531342093,0.09972558229722178,0.7313356399536133,26.828196469143563,256,chb22_01.edf
1097141,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,C4-P4,8,2,829952,82.72449237321744,0.684334163840651,1.6473177828936318,0.09842982558873194,0.5428555011749268,18.314595023973286,256,chb15_63.edf
1095522,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,T7-FT9,8,2,704512,82.6946454877218,0.6838404392339988,1.6504522056650326,0.06242835800187464,0.5211136341094971,54.465165497641365,256,chb15_45.edf
1099967,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT9-FT10,8,2,1356800,82.68088764569112,0.6836129181879398,1.6518973903975986,0.40449857803732314,0.28705286979675293,36.710467808595084,256,chb04_16.edf
1095040,BPBD,Wavelet_db4_5L,CVXP_BP_IND_CLARABEL,chbmit,FT10-T8,8,2,240640,82.6673555056464,0.6833891666296926,1.6533191010008383,0.09699979175720484,0.592766284942627,33.15267222585726,256,chb22_01.edf
